N_OBS,dim,seed,eps,alg,dt,sampling_steps,sw,sw_norm
90,4,3,0.001,GAUSS,1.733799934387207,400,0.014880388975143433,-0.0012157162651419626
90,4,3,0.001,GAUSS,4.094403505325317,1000,0.017926543951034546,0.0018304387107491507
90,4,3,0.001,JAC,0.3101623058319092,50,0.02650717832148075,0.010411073081195356
90,4,3,0.001,JAC,0.930532693862915,150,0.13344743847846985,0.11735133323818445
90,4,3,0.001,JAC,2.468707323074341,400,0.013128168880939484,-0.0029679363593459115
90,4,3,0.001,JAC,6.168768405914307,1000,0.013211769983172417,-0.0028843352571129785
2,4,4,0.001,Langevin,0.6514198780059814,50,1.8528010845184326,1.7967638656497003
2,4,4,0.001,Langevin,1.9558370113372803,150,1.6886212825775146,1.6325840637087823
2,4,4,0.001,Langevin,5.218004941940308,400,1.6585471630096436,1.6025099441409112
2,4,4,0.001,Langevin,13.020726442337036,1000,1.6177964210510254,1.561759202182293
2,4,4,0.001,GAUSS,0.3511183261871338,50,0.09669581055641174,0.04065859168767929
2,4,4,0.001,GAUSS,0.7517311573028564,150,0.05608513206243515,4.7913193702696366e-05
2,4,4,0.001,GAUSS,1.7547883987426758,400,0.05403991788625717,-0.001997300982475282
2,4,4,0.001,GAUSS,4.174270868301392,1000,0.07995237410068512,0.023915155231952666
2,4,4,0.001,JAC,0.2992513179779053,50,0.08408106863498688,0.028043849766254424
2,4,4,0.001,JAC,0.9001867771148682,150,0.04464785382151604,-0.011389365047216417
2,4,4,0.001,JAC,2.393129587173462,400,0.06947089731693268,0.013433678448200224
2,4,4,0.001,JAC,5.988290309906006,1000,0.05549651011824608,-0.0005407087504863753
4,4,4,0.001,Langevin,0.6875736713409424,50,1.0984452962875366,1.0518706351518632
4,4,4,0.001,Langevin,1.944068431854248,150,0.9624199867248535,0.91584532558918
4,4,4,0.001,Langevin,5.187734603881836,400,0.907731294631958,0.8611566334962845
4,4,4,0.001,Langevin,12.996300458908081,1000,0.89959716796875,0.8530225068330765
4,4,4,0.001,GAUSS,0.3694272041320801,50,0.07761185616254807,0.03103719502687454
4,4,4,0.001,GAUSS,0.7354917526245117,150,0.07086759060621262,0.02429292947053909
4,4,4,0.001,GAUSS,1.750075101852417,400,0.04100362956523895,-0.005571031570434572
4,4,4,0.001,GAUSS,3.9487338066101074,1000,0.032251182943582535,-0.01432347819209099
4,4,4,0.001,JAC,0.30954694747924805,50,0.08749827742576599,0.04092361629009247
4,4,4,0.001,JAC,0.8969390392303467,150,0.029385915026068687,-0.017188746109604837
4,4,4,0.001,JAC,2.386641502380371,400,0.03491396829485893,-0.011660692840814592
4,4,4,0.001,JAC,7.285810232162476,1000,0.03329496458172798,-0.013279696553945543
8,4,4,0.001,Langevin,0.6518030166625977,50,0.6357239484786987,0.5915084637701511
8,4,4,0.001,Langevin,1.9567360877990723,150,0.540565013885498,0.49634952917695047
8,4,4,0.001,Langevin,5.194786548614502,400,0.49317023158073425,0.44895474687218667
8,4,4,0.001,Langevin,13.050585269927979,1000,0.5014297366142273,0.4572142519056797
8,4,4,0.001,GAUSS,0.3661041259765625,50,0.10409019142389297,0.05987470671534538
8,4,4,0.001,GAUSS,0.7472119331359863,150,0.0643124133348465,0.0200969286262989
8,4,4,0.001,GAUSS,1.7463321685791016,400,0.08480982482433319,0.040594340115785596
8,4,4,0.001,GAUSS,3.96077299118042,1000,0.09810972213745117,0.05389423742890358
8,4,4,0.001,JAC,0.3640320301055908,50,0.05369219183921814,0.009476707130670545
8,4,4,0.001,JAC,1.088104486465454,150,0.044117849320173264,-9.763538837433139e-05
8,4,4,0.001,JAC,2.9215803146362305,400,0.03320751339197159,-0.011007971316576007
8,4,4,0.001,JAC,7.363052845001221,1000,0.05010027810931206,0.0058847934007644626
16,4,4,0.001,Langevin,0.6516950130462646,50,0.39727309346199036,0.3668135728687048
16,4,4,0.001,Langevin,1.951826810836792,150,0.3432171046733856,0.31275758408010007
16,4,4,0.001,Langevin,5.203480005264282,400,0.31977903842926025,0.2893195178359747
16,4,4,0.001,Langevin,13.048361778259277,1000,0.33129701018333435,0.3008374895900488
16,4,4,0.001,GAUSS,0.35510730743408203,50,0.11414967477321625,0.08369015417993068
16,4,4,0.001,GAUSS,0.73665452003479,150,0.16561517119407654,0.135155650600791
16,4,4,0.001,GAUSS,1.751357078552246,400,0.1348409205675125,0.10438139997422695
16,4,4,0.001,GAUSS,3.9699389934539795,1000,0.11730913817882538,0.08684961758553982
16,4,4,0.001,JAC,0.36462974548339844,50,0.037121500819921494,0.006661980226635934
16,4,4,0.001,JAC,1.091761827468872,150,0.02588508278131485,-0.00457443781197071
16,4,4,0.001,JAC,2.924121856689453,400,0.01835247129201889,-0.01210704930126667
16,4,4,0.001,JAC,7.11224102973938,1000,0.02175166830420494,-0.008707852289080619
32,4,4,0.001,Langevin,0.6824402809143066,50,,
32,4,4,0.001,Langevin,1.958735466003418,150,0.25424453616142273,0.2305791810154915
32,4,4,0.001,Langevin,5.210528612136841,400,0.22273698449134827,0.19907162934541703
32,4,4,0.001,Langevin,13.066906690597534,1000,0.23068226873874664,0.2070169135928154
32,4,4,0.001,GAUSS,0.36803531646728516,50,0.19015461206436157,0.16648925691843033
32,4,4,0.001,GAUSS,0.7478945255279541,150,0.2398194521665573,0.21615409702062607
32,4,4,0.001,GAUSS,1.7587645053863525,400,0.2195267677307129,0.19586141258478165
32,4,4,0.001,GAUSS,3.976856231689453,1000,0.22804497182369232,0.20437961667776108
32,4,4,0.001,JAC,0.32359910011291504,50,0.0379808284342289,0.014315473288297652
32,4,4,0.001,JAC,0.8995308876037598,150,0.028541769832372665,0.00487641468644142
32,4,4,0.001,JAC,2.3930344581604004,400,0.02044089138507843,-0.003224463760852815
32,4,4,0.001,JAC,5.996239185333252,1000,0.023548150435090065,-0.00011720471084118028
64,4,4,0.001,Langevin,0.6656458377838135,50,,
64,4,4,0.001,Langevin,1.9991638660430908,150,2.4025011107712205e+17,2.4025011107712205e+17
64,4,4,0.001,Langevin,5.313256025314331,400,0.14561143517494202,0.12730512600392102
64,4,4,0.001,Langevin,13.319937229156494,1000,0.13288283348083496,0.11457652430981398
64,4,4,0.001,GAUSS,0.3633136749267578,50,0.22437354922294617,0.20606724005192517
64,4,4,0.001,GAUSS,0.728682279586792,150,0.23084656894207,0.212540259771049
64,4,4,0.001,GAUSS,1.6994304656982422,400,0.22437746822834015,0.20607115905731915
64,4,4,0.001,GAUSS,4.031145334243774,1000,0.21654078364372253,0.19823447447270154
64,4,4,0.001,JAC,0.305727481842041,50,0.039049454033374786,0.0207431448623538
64,4,4,0.001,JAC,0.9054350852966309,150,0.027609391137957573,0.009303081966936588
64,4,4,0.001,JAC,2.406571626663208,400,0.01927177421748638,0.0009654650464653962
64,4,4,0.001,JAC,6.008683443069458,1000,0.024569731205701828,0.006263422034680843
90,4,4,0.001,Langevin,0.6808068752288818,50,,
90,4,4,0.001,Langevin,2.037320852279663,150,,
90,4,4,0.001,Langevin,5.437758207321167,400,0.10334388166666031,0.08620635904371739
90,4,4,0.001,Langevin,13.645404577255249,1000,0.09398172050714493,0.076844197884202
90,4,4,0.001,GAUSS,0.36961960792541504,50,0.2246948927640915,0.20755737014114856
90,4,4,0.001,GAUSS,0.7433202266693115,150,0.21637241542339325,0.19923489280045031
90,4,4,0.001,GAUSS,1.7338685989379883,400,0.20013615489006042,0.1829986322671175
90,4,4,0.001,GAUSS,4.0961620807647705,1000,0.17769499123096466,0.16055746860802173
90,4,4,0.001,JAC,0.3104541301727295,50,0.026598507538437843,0.009460984915494918
90,4,4,0.001,JAC,0.928459644317627,150,0.02532869018614292,0.008191167563199996
90,4,4,0.001,JAC,2.4744274616241455,400,0.01912744529545307,0.0019899226725101464
90,4,4,0.001,JAC,6.47266411781311,1000,0.021599180996418,0.004461658373475074
2,4,0,0.01,Langevin,0.6550402641296387,50,2.101271867752075,1.9990837514400481
2,4,0,0.01,Langevin,1.9634556770324707,150,1.9914674758911133,1.8892793595790862
2,4,0,0.01,Langevin,5.22439169883728,400,2.014833927154541,1.912645810842514
2,4,0,0.01,Langevin,13.109675645828247,1000,2.0658178329467773,1.9636297166347503
2,4,0,0.01,GAUSS,0.34225893020629883,50,0.13134317100048065,0.02915505468845367
2,4,0,0.01,GAUSS,0.7534928321838379,150,0.16410291194915771,0.06191479563713073
2,4,0,0.01,GAUSS,1.7668519020080566,400,0.14205998182296753,0.039871865510940546
2,4,0,0.01,GAUSS,3.9761362075805664,1000,0.11219005286693573,0.010001936554908747
2,4,0,0.01,JAC,0.3639249801635742,50,0.06800996512174606,-0.03417815119028092
2,4,0,0.01,JAC,1.1186728477478027,150,0.17025846242904663,0.06807034611701965
2,4,0,0.01,JAC,2.923466444015503,400,0.10733746737241745,0.005149351060390467
2,4,0,0.01,JAC,7.395360708236694,1000,0.12777003645896912,0.025581920146942133
4,4,0,0.01,Langevin,0.6517703533172607,50,1.121902346611023,1.047928189486265
4,4,0,0.01,Langevin,1.9492111206054688,150,1.0206423997879028,0.9466682426631451
4,4,0,0.01,Langevin,5.196152448654175,400,1.0162276029586792,0.9422534458339215
4,4,0,0.01,Langevin,13.010931015014648,1000,0.9930989146232605,0.9191247574985028
4,4,0,0.01,GAUSS,0.36463451385498047,50,0.0694604367017746,-0.004513720422983175
4,4,0,0.01,GAUSS,0.7517476081848145,150,0.07792922109365463,0.00395506396889686
4,4,0,0.01,GAUSS,1.753312349319458,400,0.11976981163024902,0.04579565450549125
4,4,0,0.01,GAUSS,3.9521896839141846,1000,0.05864279344677925,-0.015331363677978521
4,4,0,0.01,JAC,0.36353540420532227,50,0.8528534173965454,0.7788792602717877
4,4,0,0.01,JAC,1.1094672679901123,150,0.08237931877374649,0.008405161648988718
4,4,0,0.01,JAC,2.9374516010284424,400,0.07365598529577255,-0.0003181718289852198
4,4,0,0.01,JAC,7.372231483459473,1000,0.08115208894014359,0.007177931815385813
8,4,0,0.01,Langevin,0.6528985500335693,50,0.6153871417045593,0.5661555301398039
8,4,0,0.01,Langevin,1.9563424587249756,150,0.5186010003089905,0.46936938874423506
8,4,0,0.01,Langevin,5.197981357574463,400,0.5024157762527466,0.45318416468799116
8,4,0,0.01,Langevin,12.950423240661621,1000,0.49990856647491455,0.45067695491015913
8,4,0,0.01,GAUSS,0.3623931407928467,50,0.0693310797214508,0.020099468156695367
8,4,0,0.01,GAUSS,0.7527260780334473,150,0.09382355958223343,0.04459194801747799
8,4,0,0.01,GAUSS,1.7622406482696533,400,0.09865587204694748,0.04942426048219204
8,4,0,0.01,GAUSS,3.9645638465881348,1000,0.19860735535621643,0.14937574379146099
8,4,0,0.01,JAC,0.38036465644836426,50,0.1149420440196991,0.06571043245494365
8,4,0,0.01,JAC,1.1058049201965332,150,0.09792786091566086,0.04869624935090542
8,4,0,0.01,JAC,2.934364080429077,400,0.11493677645921707,0.06570516489446163
8,4,0,0.01,JAC,7.317872524261475,1000,0.13131439685821533,0.08208278529345989
16,4,0,0.01,Langevin,0.6477580070495605,50,0.26334884762763977,0.22626200169324875
16,4,0,0.01,Langevin,1.9401798248291016,150,0.19591955840587616,0.15883271247148514
16,4,0,0.01,Langevin,5.196176290512085,400,0.17075681686401367,0.13366997092962266
16,4,0,0.01,Langevin,12.988430261611938,1000,0.15263500809669495,0.11554816216230393
16,4,0,0.01,GAUSS,0.3568391799926758,50,0.06718495488166809,0.030098108947277068
16,4,0,0.01,GAUSS,0.7397382259368896,150,0.1173839196562767,0.08029707372188569
16,4,0,0.01,GAUSS,1.7515738010406494,400,0.15220415592193604,0.11511730998754502
16,4,0,0.01,GAUSS,3.9548680782318115,1000,0.10226920247077942,0.0651823565363884
16,4,0,0.01,JAC,0.36026644706726074,50,0.08811645954847336,0.051029613614082335
16,4,0,0.01,JAC,1.085301399230957,150,0.10377170890569687,0.06668486297130585
16,4,0,0.01,JAC,2.9314911365509033,400,0.0984530970454216,0.06136625111103058
16,4,0,0.01,JAC,7.320208311080933,1000,0.10404932498931885,0.06696247905492783
32,4,0,0.01,Langevin,0.6576399803161621,50,,
32,4,0,0.01,Langevin,1.9660651683807373,150,0.07020580768585205,0.0485184870660305
32,4,0,0.01,Langevin,5.235751628875732,400,0.09605663269758224,0.0743693120777607
32,4,0,0.01,Langevin,13.029225587844849,1000,0.11106563359498978,0.08937831297516823
32,4,0,0.01,GAUSS,0.3708066940307617,50,0.13194797933101654,0.11026065871119499
32,4,0,0.01,GAUSS,0.7535674571990967,150,0.14711309969425201,0.12542577907443048
32,4,0,0.01,GAUSS,1.76393723487854,400,0.13519394397735596,0.1135066233575344
32,4,0,0.01,GAUSS,3.977421998977661,1000,0.20917430520057678,0.18748698458075524
32,4,0,0.01,JAC,0.36042022705078125,50,0.15839621424674988,0.13670889362692834
32,4,0,0.01,JAC,1.1515069007873535,150,0.1524905115365982,0.13080319091677667
32,4,0,0.01,JAC,2.9574084281921387,400,0.17647983133792877,0.15479251071810723
32,4,0,0.01,JAC,7.314996957778931,1000,0.16700847446918488,0.14532115384936334
64,4,0,0.01,Langevin,0.6727142333984375,50,,
64,4,0,0.01,Langevin,1.9920451641082764,150,174.91879272460938,174.90352013446392
64,4,0,0.01,Langevin,5.331737279891968,400,0.23899923264980316,0.22372664250433444
64,4,0,0.01,Langevin,13.334969520568848,1000,0.2500731647014618,0.23480057455599307
64,4,0,0.01,GAUSS,0.35408616065979004,50,0.11098969727754593,0.09571710713207722
64,4,0,0.01,GAUSS,0.7326762676239014,150,0.14903989434242249,0.13376730419695376
64,4,0,0.01,GAUSS,1.6865944862365723,400,0.16454607248306274,0.14927348233759402
64,4,0,0.01,GAUSS,4.0338122844696045,1000,0.19483929872512817,0.17956670857965945
64,4,0,0.01,JAC,0.36542820930480957,50,0.13372571766376495,0.11845312751829624
64,4,0,0.01,JAC,1.1007421016693115,150,0.1379593312740326,0.12268674112856388
64,4,0,0.01,JAC,2.964531421661377,400,0.17151571810245514,0.15624312795698642
64,4,0,0.01,JAC,7.446381092071533,1000,0.1840411126613617,0.16876852251589297
90,4,0,0.01,Langevin,0.6835615634918213,50,,
90,4,0,0.01,Langevin,2.045348644256592,150,,
90,4,0,0.01,Langevin,5.435434103012085,400,0.32737284898757935,0.31344216875731945
90,4,0,0.01,Langevin,13.668104887008667,1000,0.3569951355457306,0.3430644553154707
90,4,0,0.01,GAUSS,0.3716259002685547,50,0.1514723002910614,0.1375416200608015
90,4,0,0.01,GAUSS,0.7503876686096191,150,0.18748687207698822,0.17355619184672832
90,4,0,0.01,GAUSS,1.735663890838623,400,0.21710070967674255,0.20317002944648266
90,4,0,0.01,GAUSS,4.10535192489624,1000,0.24471470713615417,0.23078402690589428
90,4,0,0.01,JAC,0.3765127658843994,50,0.14483845233917236,0.13090777210891247
90,4,0,0.01,JAC,1.1367881298065186,150,0.19129578769207,0.1773651074618101
90,4,0,0.01,JAC,3.0179224014282227,400,0.2062378227710724,0.1923071425408125
90,4,0,0.01,JAC,7.551397085189819,1000,0.23705340921878815,0.22312272898852825
2,4,1,0.01,Langevin,0.6610946655273438,50,1.0951495170593262,1.0162370920181274
2,4,1,0.01,Langevin,1.9653985500335693,150,1.004289150238037,0.9253767251968383
2,4,1,0.01,Langevin,5.2157065868377686,400,0.985209584236145,0.9062971591949462
2,4,1,0.01,Langevin,13.200454711914062,1000,0.9812260866165161,0.9023136615753173
2,4,1,0.01,GAUSS,0.33873558044433594,50,0.1566852182149887,0.07777279317378998
2,4,1,0.01,GAUSS,0.7572245597839355,150,0.1258193999528885,0.046906974911689756
2,4,1,0.01,GAUSS,1.7654352188110352,400,0.12425395846366882,0.04534153342247009
2,4,1,0.01,GAUSS,3.987305164337158,1000,0.1690063625574112,0.09009393751621246
2,4,1,0.01,JAC,0.36273193359375,50,0.47249528765678406,0.39358286261558534
2,4,1,0.01,JAC,1.11885404586792,150,0.1224401444196701,0.04352771937847137
2,4,1,0.01,JAC,2.9427335262298584,400,0.08862660080194473,0.009714175760746
2,4,1,0.01,JAC,7.313851833343506,1000,0.12016244232654572,0.04125001728534698
4,4,1,0.01,Langevin,0.6491334438323975,50,0.45592740178108215,0.3771358698606491
4,4,1,0.01,Langevin,1.954970359802246,150,0.4682241976261139,0.38943266570568086
4,4,1,0.01,Langevin,5.200073719024658,400,0.41296106576919556,0.3341695338487625
4,4,1,0.01,Langevin,13.053470134735107,1000,0.3847106993198395,0.30591916739940644
4,4,1,0.01,GAUSS,0.36137866973876953,50,0.10795941948890686,0.029167887568473813
4,4,1,0.01,GAUSS,0.7509875297546387,150,0.17341318726539612,0.09462165534496307
4,4,1,0.01,GAUSS,1.7648005485534668,400,0.06515343487262726,-0.013638097047805789
4,4,1,0.01,GAUSS,3.9908041954040527,1000,0.05909248813986778,-0.019699043780565265
4,4,1,0.01,JAC,0.3697478771209717,50,11.596637725830078,11.517846193909644
4,4,1,0.01,JAC,1.088947057723999,150,0.3413076102733612,0.2625160783529282
4,4,1,0.01,JAC,2.957451820373535,400,0.06574492901563644,-0.013046602904796603
4,4,1,0.01,JAC,7.38087272644043,1000,0.10727977007627487,0.028488238155841825
8,4,1,0.01,Langevin,0.647061824798584,50,0.3313460946083069,0.2808423414826393
8,4,1,0.01,Langevin,1.9609894752502441,150,0.35122907161712646,0.3007253184914589
8,4,1,0.01,Langevin,5.206491708755493,400,0.2981569170951843,0.24765316396951675
8,4,1,0.01,Langevin,13.013081789016724,1000,0.3409542143344879,0.29045046120882034
8,4,1,0.01,GAUSS,0.35631299018859863,50,0.07572861015796661,0.025224857032299042
8,4,1,0.01,GAUSS,0.7489778995513916,150,0.13841760158538818,0.08791384845972061
8,4,1,0.01,GAUSS,1.7624871730804443,400,0.1149538904428482,0.06445013731718063
8,4,1,0.01,GAUSS,3.9782636165618896,1000,0.10041593015193939,0.04991217702627182
8,4,1,0.01,JAC,0.38111066818237305,50,1.46279776096344,1.4122940078377724
8,4,1,0.01,JAC,1.091352939605713,150,0.17123065888881683,0.12072690576314926
8,4,1,0.01,JAC,2.932382583618164,400,0.19809409976005554,0.14759034663438797
8,4,1,0.01,JAC,7.362970352172852,1000,0.07471521943807602,0.024211466312408447
16,4,1,0.01,Langevin,0.6483492851257324,50,0.30850937962532043,0.26823465153574944
16,4,1,0.01,Langevin,1.9557559490203857,150,0.3151068389415741,0.2748321108520031
16,4,1,0.01,Langevin,5.2063188552856445,400,0.3167170286178589,0.2764423005282879
16,4,1,0.01,Langevin,13.113325595855713,1000,0.27155518531799316,0.23128045722842216
16,4,1,0.01,GAUSS,0.36055541038513184,50,0.16941970586776733,0.12914497777819633
16,4,1,0.01,GAUSS,0.7458822727203369,150,0.13605310022830963,0.09577837213873863
16,4,1,0.01,GAUSS,1.7601988315582275,400,0.11414934694766998,0.07387461885809898
16,4,1,0.01,GAUSS,3.9812657833099365,1000,0.15865983068943024,0.11838510259985924
16,4,1,0.01,JAC,0.3717658519744873,50,0.6161239743232727,0.5758492462337017
16,4,1,0.01,JAC,1.1114120483398438,150,0.13046051561832428,0.09018578752875328
16,4,1,0.01,JAC,2.955167531967163,400,0.903569221496582,0.863294493407011
16,4,1,0.01,JAC,7.371845006942749,1000,0.14534048736095428,0.10506575927138329
32,4,1,0.01,Langevin,0.6550366878509521,50,,
32,4,1,0.01,Langevin,1.9603748321533203,150,0.27736344933509827,0.24862593971192837
32,4,1,0.01,Langevin,5.221123218536377,400,0.2975400686264038,0.2688025590032339
32,4,1,0.01,Langevin,13.062419652938843,1000,0.32172277569770813,0.29298526607453823
32,4,1,0.01,GAUSS,0.3665165901184082,50,0.15262898802757263,0.12389147840440273
32,4,1,0.01,GAUSS,0.745241641998291,150,0.15560080111026764,0.12686329148709774
32,4,1,0.01,GAUSS,1.7525193691253662,400,0.18104016780853271,0.15230265818536282
32,4,1,0.01,GAUSS,3.9737913608551025,1000,0.15662795305252075,0.12789044342935085
32,4,1,0.01,JAC,0.36483287811279297,50,0.1704084873199463,0.1416709776967764
32,4,1,0.01,JAC,1.0942976474761963,150,0.3938576877117157,0.3651201780885458
32,4,1,0.01,JAC,2.9537720680236816,400,0.15137183666229248,0.12263432703912258
32,4,1,0.01,JAC,7.30766749382019,1000,0.16105294227600098,0.13231543265283108
64,4,1,0.01,Langevin,0.6717672348022461,50,,
64,4,1,0.01,Langevin,1.995584487915039,150,0.5062479972839355,0.4872209828346968
64,4,1,0.01,Langevin,5.270853519439697,400,0.3446011543273926,0.3255741398781538
64,4,1,0.01,Langevin,13.192734241485596,1000,0.36166995763778687,0.3426429431885481
64,4,1,0.01,GAUSS,0.37334227561950684,50,0.14364711940288544,0.12462010495364666
64,4,1,0.01,GAUSS,0.7221951484680176,150,0.1635739654302597,0.14454695098102094
64,4,1,0.01,GAUSS,1.7129359245300293,400,0.17076385021209717,0.1517368357628584
64,4,1,0.01,GAUSS,4.000281095504761,1000,0.20043306052684784,0.18140604607760907
64,4,1,0.01,JAC,0.3746347427368164,50,0.23510411381721497,0.2160770993679762
64,4,1,0.01,JAC,1.1068344116210938,150,0.1530861109495163,0.13405909650027753
64,4,1,0.01,JAC,2.9388766288757324,400,0.15632997453212738,0.13730296008288861
64,4,1,0.01,JAC,7.334315776824951,1000,0.19556763768196106,0.1765406232327223
90,4,1,0.01,Langevin,0.6775529384613037,50,,
90,4,1,0.01,Langevin,2.0217819213867188,150,,
90,4,1,0.01,Langevin,5.374366283416748,400,0.3913121819496155,0.37352521270513533
90,4,1,0.01,Langevin,13.508434534072876,1000,0.417277067899704,0.39949009865522384
90,4,1,0.01,GAUSS,0.36895227432250977,50,0.16395750641822815,0.146170537173748
90,4,1,0.01,GAUSS,0.7402207851409912,150,0.1926947385072708,0.17490776926279067
90,4,1,0.01,GAUSS,1.7155301570892334,400,0.20829908549785614,0.190512116253376
90,4,1,0.01,GAUSS,4.0718605518341064,1000,0.24059733748435974,0.2228103682398796
90,4,1,0.01,JAC,0.3701760768890381,50,2.699023485183716,2.6812365159392355
90,4,1,0.01,JAC,1.111912727355957,150,0.21566733717918396,0.19788036793470382
90,4,1,0.01,JAC,2.9997847080230713,400,0.19252650439739227,0.17473953515291213
90,4,1,0.01,JAC,7.44133448600769,1000,0.24272538721561432,0.22493841797113417
2,4,2,0.01,Langevin,0.6459593772888184,50,1.8747254610061646,1.7645723193883895
2,4,2,0.01,Langevin,1.9402475357055664,150,1.7652338743209839,1.6550807327032089
2,4,2,0.01,Langevin,5.176806449890137,400,1.7279990911483765,1.6178459495306015
2,4,2,0.01,Langevin,12.926802635192871,1000,1.770302414894104,1.660149273276329
2,4,2,0.01,GAUSS,0.34606337547302246,50,0.17454160749912262,0.06438846588134765
2,4,2,0.01,GAUSS,0.7357907295227051,150,0.15709726512432098,0.04694412350654602
2,4,2,0.01,GAUSS,1.7359881401062012,400,0.1851607710123062,0.07500762939453125
2,4,2,0.01,GAUSS,3.937255620956421,1000,0.08505823463201523,-0.025094906985759738
2,4,2,0.01,JAC,0.35930490493774414,50,0.17951609194278717,0.0693629503250122
2,4,2,0.01,JAC,1.0842325687408447,150,0.10282502323389053,-0.007328118383884433
2,4,2,0.01,JAC,2.9056968688964844,400,0.13935586810112,0.02920272648334503
2,4,2,0.01,JAC,7.2728354930877686,1000,0.0872185155749321,-0.022934626042842868
4,4,2,0.01,Langevin,0.6441781520843506,50,1.2139073610305786,1.15594846829772
4,4,2,0.01,Langevin,1.9288482666015625,150,1.1170673370361328,1.059108444303274
4,4,2,0.01,Langevin,5.1390931606292725,400,1.1764640808105469,1.1185051880776882
4,4,2,0.01,Langevin,12.99975037574768,1000,1.158646583557129,1.1006876908242702
4,4,2,0.01,GAUSS,0.3591156005859375,50,0.16611599922180176,0.1081571064889431
4,4,2,0.01,GAUSS,0.7268192768096924,150,0.06336871534585953,0.005409822613000867
4,4,2,0.01,GAUSS,1.7383546829223633,400,0.06629245728254318,0.008333564549684522
4,4,2,0.01,GAUSS,3.917203426361084,1000,0.07514426112174988,0.017185368388891217
4,4,2,0.01,JAC,0.35996198654174805,50,0.19016149640083313,0.13220260366797448
4,4,2,0.01,JAC,1.0952978134155273,150,0.12387939542531967,0.06592050269246101
4,4,2,0.01,JAC,2.9110260009765625,400,0.06432173401117325,0.006362841278314588
4,4,2,0.01,JAC,7.372300386428833,1000,0.09303206205368042,0.03507316932082176
8,4,2,0.01,Langevin,0.6543982028961182,50,0.8074334859848022,0.7538323111832141
8,4,2,0.01,Langevin,1.9533171653747559,150,0.7555720210075378,0.7019708462059497
8,4,2,0.01,Langevin,5.206593990325928,400,0.737780749797821,0.6841795749962329
8,4,2,0.01,Langevin,13.087020874023438,1000,0.768470048904419,0.7148688741028308
8,4,2,0.01,GAUSS,0.370105504989624,50,0.10256023705005646,0.048959062248468396
8,4,2,0.01,GAUSS,0.7567799091339111,150,0.12221797555685043,0.06861680075526237
8,4,2,0.01,GAUSS,1.7559795379638672,400,0.07336840778589249,0.019767232984304425
8,4,2,0.01,GAUSS,3.9658493995666504,1000,0.1551414430141449,0.10154026821255684
8,4,2,0.01,JAC,0.36452817916870117,50,0.1584140807390213,0.10481290593743324
8,4,2,0.01,JAC,1.0957605838775635,150,0.17829562723636627,0.12469445243477821
8,4,2,0.01,JAC,2.9087560176849365,400,0.10156041383743286,0.0479592390358448
8,4,2,0.01,JAC,7.361274242401123,1000,0.1242973804473877,0.07069620564579963
16,4,2,0.01,Langevin,0.6543281078338623,50,0.5926200747489929,0.5569954078644515
16,4,2,0.01,Langevin,1.9565565586090088,150,0.5201549530029297,0.48453028611838816
16,4,2,0.01,Langevin,5.220278978347778,400,0.572494626045227,0.5368699591606856
16,4,2,0.01,Langevin,12.914385557174683,1000,0.5576444864273071,0.5220198195427657
16,4,2,0.01,GAUSS,0.3663327693939209,50,0.12265393137931824,0.08702926449477673
16,4,2,0.01,GAUSS,0.7419414520263672,150,0.15947173535823822,0.12384706847369671
16,4,2,0.01,GAUSS,1.7659223079681396,400,0.17447052896022797,0.13884586207568644
16,4,2,0.01,GAUSS,3.9682064056396484,1000,0.12287301570177078,0.08724834881722927
16,4,2,0.01,JAC,0.3765451908111572,50,0.22843404114246368,0.19280937425792216
16,4,2,0.01,JAC,1.0957796573638916,150,0.11339916288852692,0.07777449600398541
16,4,2,0.01,JAC,2.932493209838867,400,0.12499810755252838,0.08937344066798687
16,4,2,0.01,JAC,7.380750894546509,1000,0.15236340463161469,0.11673873774707318
32,4,2,0.01,Langevin,0.6555116176605225,50,,
32,4,2,0.01,Langevin,1.94614577293396,150,0.44882911443710327,0.42652403339743616
32,4,2,0.01,Langevin,5.196723937988281,400,0.4668635129928589,0.4445584319531918
32,4,2,0.01,Langevin,12.99101710319519,1000,0.48956602811813354,0.46726094707846644
32,4,2,0.01,GAUSS,0.36766815185546875,50,0.16874957084655762,0.14644448980689048
32,4,2,0.01,GAUSS,0.7493622303009033,150,0.13891173899173737,0.11660665795207023
32,4,2,0.01,GAUSS,1.7509853839874268,400,0.15521931648254395,0.1329142354428768
32,4,2,0.01,GAUSS,3.959733009338379,1000,0.18600137531757355,0.1636962942779064
32,4,2,0.01,JAC,0.3649742603302002,50,0.1456112265586853,0.12330614551901817
32,4,2,0.01,JAC,1.0877068042755127,150,0.15734322369098663,0.1350381426513195
32,4,2,0.01,JAC,2.9211513996124268,400,0.17319108545780182,0.15088600441813468
32,4,2,0.01,JAC,7.222262620925903,1000,0.19328784942626953,0.1709827683866024
64,4,2,0.01,Langevin,0.6606013774871826,50,,
64,4,2,0.01,Langevin,1.9817078113555908,150,0.4556299149990082,0.4380935916677117
64,4,2,0.01,Langevin,5.270929336547852,400,0.490490198135376,0.4729538748040795
64,4,2,0.01,Langevin,13.239672899246216,1000,0.5128734707832336,0.4953371474519372
64,4,2,0.01,GAUSS,0.3653523921966553,50,0.17858806252479553,0.16105173919349908
